 Choice 1, Choice 1 RT, Choice 2, Choice 2 RT, Choosing For, Computer Response, Decision Rating , Item Option, Money Option, PostChoiceRT, Selected Option Rating, Trial Options,Familiarity,Item,Rating,Trial Type
12.0,5.6637218222e-06,..\..\JOCN-master\task a\images\nature_valley_chewy.jpg,1.09498505481e-05,1.0,1.0,n/a,12.0,1.75,,n/a,..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\nature_valley_sweet_and_salty.jpg ..\..\JOCN-master\task a\images\teddy_grahams_chocolate.jpg ..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg ..\..\JOCN-master\task a\images\austin_peanut butter_cheese cracker.jpg ..\..\JOCN-master\task a\images\grandma's_peanut butter_cookies.jpg ..\..\JOCN-master\task a\images\combos_cheddar cheese_pretzel.jpg ..\..\JOCN-master\task a\images\nature_valley_chewy.jpg,,,,3.0
6.0,5.6637218222e-06,..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,1.05722865555e-05,2.0,1.0,n/a,6.0,0.5,,n/a,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\lance_toasty_with_pb.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg ..\..\JOCN-master\task a\images\emerald_natural_almonds.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg,,,,7.0
6.0,1.47271315119,..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg,1.98616920094,1.0,0.0,5,6.0,1.25,3.36538531972,7,..\..\JOCN-master\task a\images\milkyway_orginal_candy.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg ..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg ..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,,,,2.0
1.25,6.04128581472e-06,$1.75,4.15340764448e-06,2.0,1.0,n/a,3.0,1.25,,n/a,0.5 1.0 1.75 0.75 1.25 1.5,,,,7.0
1.75,2.03264189407,$1.75,0.98221290519,2.0,0.0,4,3.0,1.75,2.65807002396,7,1.5 1.75 0.5,,,,6.0
12.0,1.98460865786,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,2.34522663744,2.0,0.0,4,12.0,1.5,2.86819018162,4,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\fiber one_oats and choc_chewy bar.jpg ..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg ..\..\JOCN-master\task a\images\grandmas_chocolate chip_cookies.jpg ..\..\JOCN-master\task a\images\austin_peanut butter_cheese cracker.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg ..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg,,,,6.0
1.25,6.04131491855e-06,$1.5,8.30678618513e-06,2.0,1.0,n/a,12.0,1.25,,n/a,1.0 1.25 0.5 1.5,,,,8.0
0.5,6.41887891106e-06,$1.0,5.6637218222e-06,1.0,1.0,n/a,12.0,0.5,,n/a,1.0 0.5,,,,3.0
6.0,1.99268549716,..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg,3.06503382939,1.0,0.0,4,6.0,1.25,3.26705902387,6,..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\austin_vanilla creme_vanilla cookies.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg,,,,2.0
1.25,6.04128581472e-06,$1.25,4.15340764448e-06,1.0,1.0,n/a,12.0,1.25,,n/a,1.25 1.0,,,,3.0
2.0,6.04131491855e-06,..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg,1.28377578221e-05,2.0,1.0,n/a,2.0,0.5,,n/a,..\..\JOCN-master\task a\images\baked_lays_classic.jpg ..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg,,,,8.0
2.0,6.04131491855e-06,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,1.3592914911e-05,2.0,1.0,n/a,2.0,1.75,,n/a,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg,,,,7.0
6.0,2.18725837165,..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg,0.894158705691,2.0,0.0,4,6.0,1.0,2.73116332386,4,..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_steak.jpg ..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg ..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg,,,,6.0
6.0,1.39563523696,..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,1.76128524105,2.0,0.0,4,6.0,0.5,2.4658253151,4,..\..\JOCN-master\task a\images\fritos_original_corn chips.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg ..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\sun chips_original_chips.jpg ..\..\JOCN-master\task a\images\chips_ahoy_thin_crisps.jpg,,,,6.0
1.0,1.59455935709,$1.25,2.58087279403,1.0,0.0,5,2.0,1.0,3.22569651456,1,1.25 1.0,,,,1.0
12.0,1.52231561483,..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg,2.401648595,2.0,0.0,5,12.0,1.5,2.84184671941,4,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg ..\..\JOCN-master\task a\images\skittles_original_candy.jpg ..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_steak.jpg ..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg ..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg ..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\quaker_chewy_dark choc chunk.jpg,,,,5.0
3.0,1.89493236953,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,1.06251309736,2.0,0.0,7,3.0,0.75,2.68087819347,4,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,,,,5.0
6.0,1.75845149421,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg,3.23203761311,2.0,0.0,4,6.0,1.25,3.27826827671,2,..\..\JOCN-master\task a\images\nature_valley_sweet_and_salty.jpg ..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg ..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\milkyway_orginal_candy.jpg ..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,,,,5.0
1.75,1.49386902541,$1.75,0.815695823607,1.0,0.0,7,2.0,1.75,2.77361930828,7,0.5 1.75 1.25,,,,2.0
1.25,6.04128581472e-06,$1.25,4.530971637e-06,2.0,1.0,n/a,6.0,1.25,,n/a,1.25 1.0,,,,8.0
2.0,2.07012702207,..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg,1.5760556132,2.0,0.0,4,2.0,0.75,2.72905226742,1,..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg ..\..\JOCN-master\task a\images\baked_cheetos_crunchy.jpg,,,,6.0
6.0,1.47672230829,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,2.10254954148,2.0,0.0,4,6.0,0.75,2.69967758344,7,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\kettle_salt_pepper.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg,,,,6.0
12.0,2.55928723243,..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg,1.25686810748,1.0,0.0,7,12.0,1.0,3.52084908949,7,..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg ..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg ..\..\JOCN-master\task a\images\skinny_pop_popcorn.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg ..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg ..\..\JOCN-master\task a\images\nature_valley_sweet_and_salty.jpg,,,,2.0
2.0,5.66369271837e-06,..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg,1.24601647258e-05,1.0,1.0,n/a,2.0,0.75,,n/a,..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\baked_lays_barbeque.jpg,,,,4.0
12.0,5.6637218222e-06,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,1.39705080073e-05,1.0,1.0,n/a,12.0,1.75,,n/a,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg ..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg ..\..\JOCN-master\task a\images\fritos_original_corn chips.jpg ..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg ..\..\JOCN-master\task a\images\belvita_golden_oats.JPG ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\baked_cheetos_crunchy.jpg ..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg,,,,4.0
12.0,1.5149924276,..\..\JOCN-master\task a\images\cheez itz_original.jpg,1.85361894581,2.0,0.0,4,12.0,1.0,2.32415798449,3,..\..\JOCN-master\task a\images\keebler_vanilla_sugar_wafers.jpg ..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg ..\..\JOCN-master\task a\images\planters_honey roasted_peanuts.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\kettle_original.jpg ..\..\JOCN-master\task a\images\nature_valley_sweet_and_salty.jpg ..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG ..\..\JOCN-master\task a\images\fritos_original_corn chips.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg,,,,6.0
6.0,1.34475239547,..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg,2.21531189905,1.0,0.0,7,6.0,1.0,2.3919636374,7,..\..\JOCN-master\task a\images\emerald_dark_chocolate_almonds.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg,,,,1.0
3.0,1.73163076938,..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg,2.25313685014,2.0,0.0,4,3.0,0.5,2.66516628486,7,..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,,,,5.0
0.5,5.6637218222e-06,$1.0,3.77581454813e-06,1.0,1.0,n/a,3.0,0.5,,n/a,1.0 1.75 0.5 1.25,,,,4.0
0.75,1.88519304027,$1.25,2.61454359686,1.0,0.0,1,2.0,0.75,3.35005099233,1,1.5 1.0 0.75 1.25,,,,2.0
6.0,1.4397563544,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,1.62629694419,2.0,0.0,4,6.0,1.5,3.47822621418,7,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg ..\..\JOCN-master\task a\images\austin_vanilla creme_vanilla cookies.jpg ..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,,,,5.0
12.0,1.62525557526,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,2.63919700563,1.0,0.0,7,12.0,0.5,2.59996065602,7,..\..\JOCN-master\task a\images\popchips_sea_salt.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg,,,,1.0
0.75,1.70451477609,$1.75,1.3157500065,1.0,0.0,6,2.0,0.75,3.63518520546,7,0.75 1.75,,,,2.0
12.0,1.40855002403,..\..\JOCN-master\task a\images\popchips_sea_salt.jpg,3.08632789829,2.0,0.0,4,12.0,0.5,2.41639465088,6,..\..\JOCN-master\task a\images\belvita_golden_oats.JPG ..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg ..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg ..\..\JOCN-master\task a\images\lance_toast_cheese_with_pb.JPG ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\keebler_fudge_stripes.jpg ..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\keebler_vanilla_sugar_wafers.jpg ..\..\JOCN-master\task a\images\nestle_butterfinger_bar.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\popchips_sea_salt.jpg,,,,5.0
1.0,5.6637218222e-06,$1.0,4.90856473334e-06,2.0,1.0,n/a,12.0,1.0,,n/a,1.25 1.0 1.75,,,,7.0
6.0,1.75223839571,..\..\JOCN-master\task a\images\m&m's_peanut.jpg,1.15754575247,1.0,0.0,7,6.0,1.25,2.56461301516,7,..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\fiber one_oats and choc_chewy bar.jpg,,,,1.0
1.5,6.04128581472e-06,$1.75,4.15340764448e-06,2.0,1.0,n/a,3.0,1.5,,n/a,1.75 1.5 1.25 1.0 0.5 0.75,,,,8.0
6.0,1.97456575331,..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg,1.57922049874,1.0,0.0,6,6.0,0.75,3.80369402783,7,..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg ..\..\JOCN-master\task a\images\lance_toast_cheese_with_pb.JPG ..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg ..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg,,,,2.0
12.0,1.32330955955,..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,3.27367198086,1.0,0.0,6,12.0,1.5,2.71426090182,7,..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\sun chips_original_chips.jpg ..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg ..\..\JOCN-master\task a\images\planters_honey roasted_peanuts.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,,,,1.0
12.0,1.05960761008,..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg,3.08933948592,1.0,0.0,6,12.0,1.25,2.86801347361,7,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg ..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg ..\..\JOCN-master\task a\images\emerald_dark_chocolate_almonds.jpg ..\..\JOCN-master\task a\images\emerald_natural_almonds.jpg ..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg ..\..\JOCN-master\task a\images\3 musketeers_candy bar.jpg ..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\fiber one_oats and choc_chewy bar.jpg ..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg,,,,1.0
3.0,6.41887891106e-06,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,9.43953637034e-06,1.0,1.0,n/a,3.0,1.25,,n/a,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg,,,,3.0
1.0,2.40655903838,$1.0,3.6800074912,1.0,1.0,4,3.0,1.0,n/a,7,0.75 1.0,,,,2.0
12.0,6.04128581472e-06,..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg,1.13274436444e-05,2.0,1.0,n/a,12.0,1.5,,n/a,..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\baked_lays_classic.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\skittles_original_candy.jpg ..\..\JOCN-master\task a\images\lance_captain_wafers_with_honey_and_pb.JPG ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg ..\..\JOCN-master\task a\images\chips_ahoy_thin_crisps.jpg ..\..\JOCN-master\task a\images\keebler_vanilla_sugar_wafers.jpg ..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg ..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg ..\..\JOCN-master\task a\images\austin_peanut butter_cheese cracker.jpg ..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg,,,,8.0
3.0,2.27818181063,..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg,1.93592107343,1.0,0.0,5,3.0,1.25,4.42621969109,7,..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg ..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg,,,,1.0
1.0,6.41887891106e-06,$0.5,3.77581454813e-06,2.0,1.0,n/a,2.0,1.0,,n/a,1.5 1.25 0.5 1.75 0.75 1.0,,,,7.0
2.0,2.0645735579,..\..\JOCN-master\task a\images\planters_salted_peanuts.jpg,2.61435744932,2.0,0.0,3,2.0,0.5,3.4638720876,7,..\..\JOCN-master\task a\images\planters_salted_peanuts.jpg ..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg,,,,6.0
12.0,1.72689741157,..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG,3.42816385668,2.0,0.0,4,12.0,1.25,2.68332869536,5,..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\baked_lays_barbeque.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\fritos_original_corn chips.jpg ..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg ..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg ..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg ..\..\JOCN-master\task a\images\sun chips_original_chips.jpg ..\..\JOCN-master\task a\images\nature_valley_sweet_and_salty.jpg ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg,,,,6.0
6.0,1.31005192874,..\..\JOCN-master\task a\images\sun chips_original_chips.jpg,2.57185313449,2.0,0.0,4,6.0,1.0,2.55303675338,7,..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg ..\..\JOCN-master\task a\images\lance_toast_cheese_with_pb.JPG ..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\sun chips_original_chips.jpg ..\..\JOCN-master\task a\images\kettle_salt_pepper.jpg,,,,5.0
2.0,6.04131491855e-06,..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg,1.32153509185e-05,1.0,1.0,n/a,2.0,0.5,,n/a,..\..\JOCN-master\task a\images\lance_toast_cheese_with_pb.JPG ..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg,,,,3.0
3.0,5.6637218222e-06,..\..\JOCN-master\task a\images\austin_peanut_butter.jpg,1.13274436444e-05,2.0,1.0,n/a,3.0,1.5,,n/a,..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,,,,8.0
12.0,5.6637218222e-06,..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg,1.05722574517e-05,1.0,1.0,n/a,12.0,1.25,,n/a,..\..\JOCN-master\task a\images\fiber one_oats and choc_chewy bar.jpg ..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg ..\..\JOCN-master\task a\images\kettle_original.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\lance_captain_wafers_with_honey_and_pb.JPG ..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\baked_lays_classic.jpg,,,,3.0
12.0,2.38232889812,..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,3.89893586293,2.0,0.0,4,12.0,1.0,2.96403350349,7,..\..\JOCN-master\task a\images\sun chips_original_chips.jpg ..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg ..\..\JOCN-master\task a\images\basil_vanilla.jpg ..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg ..\..\JOCN-master\task a\images\teddy_grahams_chocolate.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\grandmas_chocolate brownie_cookie.jpg ..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg ..\..\JOCN-master\task a\images\kettle_salt_pepper.jpg ..\..\JOCN-master\task a\images\nature_valley_chewy.jpg ..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg,,,,5.0
1.5,5.6637218222e-06,$1.75,6.04131491855e-06,2.0,1.0,n/a,3.0,1.5,,n/a,1.0 1.75 1.5,,,,8.0
3.0,2.13906504103,..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg,1.23404181411,1.0,0.0,7,3.0,0.5,2.3346713552,7,..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\fiber one_oats and choc_chewy bar.jpg ..\..\JOCN-master\task a\images\planters_honey roasted_peanuts.jpg,,,,1.0
